NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_PYRIMIDINE_METABOLISM	KEGG_PYRIMIDINE_METABOLISM		89	0.115916535	1.2677891	0.18089432	0.3016651	1.0	5808	tags=40%, list=29%, signal=57%	
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM		25	0.20575812	1.2281065	0.20758483	0.34346434	1.0	4711	tags=44%, list=23%, signal=57%	
KEGG_MTOR_SIGNALING_PATHWAY	KEGG_MTOR_SIGNALING_PATHWAY		46	0.15143006	1.2028329	0.22244897	0.3692949	1.0	4826	tags=39%, list=24%, signal=51%	
KEGG_ONE_CARBON_POOL_BY_FOLATE	KEGG_ONE_CARBON_POOL_BY_FOLATE		16	0.24056181	1.1888974	0.2296748	0.3811204	1.0	5216	tags=50%, list=26%, signal=67%	
KEGG_BLADDER_CANCER	KEGG_BLADDER_CANCER		42	0.1573053	1.178466	0.25748503	0.389176	1.0	8327	tags=57%, list=41%, signal=97%	
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM		19	0.22892313	1.1765141	0.2519685	0.385741	1.0	3864	tags=42%, list=19%, signal=52%	
KEGG_PRIMARY_IMMUNODEFICIENCY	KEGG_PRIMARY_IMMUNODEFICIENCY		17	0.23106043	1.1679355	0.25651303	0.39095786	1.0	7180	tags=59%, list=36%, signal=91%	
KEGG_REGULATION_OF_AUTOPHAGY	KEGG_REGULATION_OF_AUTOPHAGY		19	0.21615261	1.1565841	0.28395063	0.3997931	1.0	12581	tags=84%, list=63%, signal=225%	
KEGG_PRION_DISEASES	KEGG_PRION_DISEASES		24	0.19273794	1.145001	0.26272914	0.40986642	1.0	3666	tags=38%, list=18%, signal=46%	
KEGG_PURINE_METABOLISM	KEGG_PURINE_METABOLISM		127	0.08510697	1.110389	0.33732533	0.4533941	1.0	8584	tags=51%, list=43%, signal=89%	
KEGG_NITROGEN_METABOLISM	KEGG_NITROGEN_METABOLISM		15	0.23723294	1.1064868	0.32270917	0.45289016	1.0	594	tags=27%, list=3%, signal=27%	
KEGG_MAPK_SIGNALING_PATHWAY	KEGG_MAPK_SIGNALING_PATHWAY		213	0.06426903	1.0984213	0.35	0.45862296	1.0	6740	tags=40%, list=34%, signal=59%	
KEGG_LYSINE_DEGRADATION	KEGG_LYSINE_DEGRADATION		41	0.13489982	1.0244855	0.38932806	0.5659201	1.0	8076	tags=54%, list=40%, signal=90%	
KEGG_CHRONIC_MYELOID_LEUKEMIA	KEGG_CHRONIC_MYELOID_LEUKEMIA		69	0.10538784	1.0111579	0.41245136	0.57998097	1.0	7790	tags=49%, list=39%, signal=80%	
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION		38	0.13827598	1.0097008	0.4366812	0.5744701	1.0	4100	tags=34%, list=20%, signal=43%	
KEGG_PROSTATE_CANCER	KEGG_PROSTATE_CANCER		79	0.09575479	1.000832	0.45525292	0.5822273	1.0	8511	tags=52%, list=42%, signal=90%	
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM		25	0.16589566	0.9882239	0.43945312	0.59594405	1.0	5511	tags=44%, list=27%, signal=61%	
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM		23	0.17282994	0.9862517	0.4765784	0.59160346	1.0	4393	tags=39%, list=22%, signal=50%	
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY		59	0.10749746	0.98583186	0.46456692	0.58466774	1.0	7722	tags=49%, list=38%, signal=80%	
KEGG_DNA_REPLICATION	KEGG_DNA_REPLICATION		36	0.13404462	0.9690061	0.49596775	0.60466546	1.0	12939	tags=78%, list=64%, signal=218%	
KEGG_O_GLYCAN_BIOSYNTHESIS	KEGG_O_GLYCAN_BIOSYNTHESIS		21	0.175303	0.9552381	0.518	0.62069833	1.0	4135	tags=38%, list=21%, signal=48%	
KEGG_ENDOCYTOSIS	KEGG_ENDOCYTOSIS		163	0.06262525	0.9356198	0.53937006	0.6457078	1.0	5531	tags=34%, list=28%, signal=46%	
KEGG_BASE_EXCISION_REPAIR	KEGG_BASE_EXCISION_REPAIR		34	0.13454637	0.932669	0.5233266	0.6427058	1.0	8529	tags=56%, list=42%, signal=97%	
KEGG_P53_SIGNALING_PATHWAY	KEGG_P53_SIGNALING_PATHWAY		65	0.09584256	0.928859	0.5249501	0.64092517	1.0	3953	tags=29%, list=20%, signal=36%	
KEGG_NUCLEOTIDE_EXCISION_REPAIR	KEGG_NUCLEOTIDE_EXCISION_REPAIR		43	0.11131845	0.88345623	0.61440676	0.7088254	1.0	7113	tags=47%, list=35%, signal=72%	
KEGG_FATTY_ACID_METABOLISM	KEGG_FATTY_ACID_METABOLISM		32	0.12600626	0.8558906	0.6447368	0.7450237	1.0	8146	tags=53%, list=41%, signal=89%	
KEGG_NOTCH_SIGNALING_PATHWAY	KEGG_NOTCH_SIGNALING_PATHWAY		43	0.109443	0.855617	0.6473988	0.736871	1.0	6216	tags=42%, list=31%, signal=60%	
KEGG_MELANOGENESIS	KEGG_MELANOGENESIS		77	0.07567723	0.7924799	0.7263582	0.8314986	1.0	6313	tags=39%, list=31%, signal=57%	
KEGG_HISTIDINE_METABOLISM	KEGG_HISTIDINE_METABOLISM		19	0.14938454	0.79134315	0.7302231	0.8241949	1.0	2288	tags=26%, list=11%, signal=30%	
KEGG_RNA_DEGRADATION	KEGG_RNA_DEGRADATION		51	0.090106286	0.76441044	0.7826087	0.85772043	1.0	4891	tags=33%, list=24%, signal=44%	
KEGG_BETA_ALANINE_METABOLISM	KEGG_BETA_ALANINE_METABOLISM		17	0.15066993	0.7395872	0.80246913	0.8850484	1.0	7612	tags=53%, list=38%, signal=85%	
KEGG_BASAL_TRANSCRIPTION_FACTORS	KEGG_BASAL_TRANSCRIPTION_FACTORS		31	0.110138535	0.72881496	0.81640625	0.89002216	1.0	6864	tags=45%, list=34%, signal=68%	
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY		51	0.083969474	0.6946561	0.8509434	0.9250843	1.0	2650	tags=22%, list=13%, signal=25%	
KEGG_INSULIN_SIGNALING_PATHWAY	KEGG_INSULIN_SIGNALING_PATHWAY		114	0.0523866	0.6576625	0.89686924	0.95887464	1.0	8118	tags=46%, list=40%, signal=76%	
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION		28	0.09746054	0.623985	0.93957114	0.9824796	1.0	8808	tags=54%, list=44%, signal=95%	
KEGG_TIGHT_JUNCTION	KEGG_TIGHT_JUNCTION		102	0.0506703	0.5972498	0.94166666	0.99335593	1.0	13958	tags=75%, list=69%, signal=243%	
KEGG_ACUTE_MYELOID_LEUKEMIA	KEGG_ACUTE_MYELOID_LEUKEMIA		48	0.07077473	0.591843	0.96066254	0.98703384	1.0	7790	tags=46%, list=39%, signal=75%	
KEGG_LONG_TERM_POTENTIATION	KEGG_LONG_TERM_POTENTIATION		54	0.06261367	0.5485597	0.97053045	1.0	1.0	4698	tags=30%, list=23%, signal=39%	
KEGG_OLFACTORY_TRANSDUCTION	KEGG_OLFACTORY_TRANSDUCTION		23	0.092044994	0.53077257	0.97475725	0.99967754	1.0	12130	tags=70%, list=60%, signal=175%	
KEGG_RNA_POLYMERASE	KEGG_RNA_POLYMERASE		28	0.08296551	0.5199028	0.984252	0.992964	1.0	4793	tags=32%, list=24%, signal=42%	
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY		54	0.051580187	0.4490365	0.9979592	0.9971448	1.0	7896	tags=44%, list=39%, signal=73%	
