geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0001568	blood vessel development	http://amigo.geneontology.org/amigo/term/GO:0001568	549	55	28.97318852876294	1.8983067723250107	3.023910607106592e-6	7.402166631577893e-4	101;578;1649;1890;1958;2004;2028;2069;2737;2822;3164;3248;3569;3696;4016;4036;4804;4814;5175;5795;5797;6303;6505;6608;6772;7070;7476;8322;8463;8613;8710;9037;9241;9394;9734;10052;10413;10855;23129;23213;23328;23462;51129;57493;57556;58504;60681;79659;90993;113026;153090;154810;219699;284217;441478	ADAM8;AMOTL1;ANGPTL4;ARHGAP22;BAK1;CREB3L1;DAB2IP;DDIT3;DYNC2H1;EGR1;ELK3;ENPEP;EREG;FKBP10;FZD4;GJC1;GLI3;GPLD1;HDAC9;HEG1;HEY1;HPGD;HPSE;HS6ST1;IL6;ITGB8;LAMA1;LOXL1;LRP2;NGFR;NINJ1;NOG;NR4A1;NRARP;PECAM1;PLCD3;PLPP3;PLXND1;PTPRJ;PTPRM;SASH1;SAT1;SEMA5A;SEMA6A;SERPINB7;SLC1A1;SMO;STAT1;SULF1;TEAD2;THY1;TYMP;UNC5B;WNT7A;YAP1
GO:0010648	negative regulation of cell communication	http://amigo.geneontology.org/amigo/term/GO:0010648	1070	90	56.46869166808077	1.5938035279622562	4.581161102523041e-6	0.0010884299819465038	154;177;291;578;604;754;960;1388;1649;1847;1849;1958;2150;2274;2309;2537;2633;2729;2737;2888;3430;3485;3486;3487;3488;3569;3624;3635;4036;4189;4233;4318;4734;4804;4938;4940;5144;5329;5567;5588;5641;5795;6004;6352;6772;6773;7070;8440;8601;8835;8878;8904;9096;9241;9479;9636;9709;10062;10413;10636;11240;11274;23171;23213;23432;23462;25939;27122;27253;50515;50861;54625;54756;57493;57556;64750;64798;79674;81848;90993;94121;126374;135228;140885;147495;153090;153769;203100;219699;441478	ADRB2;AGER;APCDD1;ATF6B;BAK1;BCL6;CCL5;CD109;CD44;CHST11;CPNE1;CREB3L1;DAB2IP;DDIT3;DEPTOR;DKK3;DNAJB9;DUSP5;DUSP7;EGR1;F2RL1;FHL2;FOXO3;GBP1;GCLC;GLI3;GPD1L;GPR161;GRB14;HEG1;HERPUD1;HEY1;HTRA4;IFI35;IFI6;IGFBP2;IGFBP3;IGFBP4;IGFBP5;IL17RD;IL6;INHBA;INPP5D;ISG15;LGMN;LRP2;MAPK8IP1;MET;MMP9;NCK2;NEDD4;NGFR;NOG;NR1H3;NRARP;OAS1;OAS3;PADI2;PARP14;PCDH17;PDE4D;PLAUR;PRKACB;PRKCQ;PTPRJ;PTTG1IP;RGS14;RGS16;RGS20;SAMHD1;SEMA6A;SH3RF2;SIRPA;SLC25A4;SMURF2;SOCS2;SPRY4;SQSTM1;STAT1;STAT2;STMN3;SULF1;SYTL4;TBX18;THY1;UNC5B;USP18;VEPH1;WTIP;YAP1
GO:0009968	negative regulation of signal transduction	http://amigo.geneontology.org/amigo/term/GO:0009968	1010	86	53.30222297641269	1.6134411511890738	4.754017084304875e-6	0.0010972271430575652	154;291;578;604;754;960;1388;1649;1847;1849;1958;2150;2274;2309;2537;2633;2729;2737;2888;3430;3485;3486;3487;3488;3569;3635;4036;4189;4233;4318;4734;4804;4938;4940;5144;5329;5567;5588;5641;5795;6004;6352;6772;6773;7070;8440;8601;8835;8878;8904;9096;9241;9479;9636;9709;10062;10413;10636;11240;11274;23171;23213;23432;23462;25939;27122;50515;50861;54625;54756;57493;57556;64750;64798;79674;81848;90993;126374;135228;140885;147495;153090;153769;203100;219699;441478	ADRB2;APCDD1;ATF6B;BAK1;BCL6;CCL5;CD109;CD44;CHST11;CPNE1;CREB3L1;DAB2IP;DDIT3;DEPTOR;DKK3;DNAJB9;DUSP5;DUSP7;EGR1;F2RL1;FHL2;FOXO3;GBP1;GCLC;GLI3;GPD1L;GPR161;GRB14;HEG1;HERPUD1;HEY1;HTRA4;IFI35;IFI6;IGFBP2;IGFBP3;IGFBP4;IGFBP5;IL17RD;IL6;INPP5D;ISG15;LGMN;LRP2;MAPK8IP1;MET;MMP9;NCK2;NEDD4;NGFR;NOG;NR1H3;NRARP;OAS1;OAS3;PADI2;PARP14;PDE4D;PLAUR;PRKACB;PRKCQ;PTPRJ;PTTG1IP;RGS14;RGS16;RGS20;SAMHD1;SEMA6A;SH3RF2;SIRPA;SLC25A4;SMURF2;SOCS2;SPRY4;SQSTM1;STAT1;STAT2;STMN3;SULF1;TBX18;THY1;UNC5B;USP18;VEPH1;WTIP;YAP1
GO:0023057	negative regulation of signaling	http://amigo.geneontology.org/amigo/term/GO:0023057	1073	90	56.62701510266418	1.5893474137181864	5.136033469373988e-6	0.0011524688434889742	154;177;291;578;604;754;960;1388;1649;1847;1849;1958;2150;2274;2309;2537;2633;2729;2737;2888;3430;3485;3486;3487;3488;3569;3624;3635;4036;4189;4233;4318;4734;4804;4938;4940;5144;5329;5567;5588;5641;5795;6004;6352;6772;6773;7070;8440;8601;8835;8878;8904;9096;9241;9479;9636;9709;10062;10413;10636;11240;11274;23171;23213;23432;23462;25939;27122;27253;50515;50861;54625;54756;57493;57556;64750;64798;79674;81848;90993;94121;126374;135228;140885;147495;153090;153769;203100;219699;441478	ADRB2;AGER;APCDD1;ATF6B;BAK1;BCL6;CCL5;CD109;CD44;CHST11;CPNE1;CREB3L1;DAB2IP;DDIT3;DEPTOR;DKK3;DNAJB9;DUSP5;DUSP7;EGR1;F2RL1;FHL2;FOXO3;GBP1;GCLC;GLI3;GPD1L;GPR161;GRB14;HEG1;HERPUD1;HEY1;HTRA4;IFI35;IFI6;IGFBP2;IGFBP3;IGFBP4;IGFBP5;IL17RD;IL6;INHBA;INPP5D;ISG15;LGMN;LRP2;MAPK8IP1;MET;MMP9;NCK2;NEDD4;NGFR;NOG;NR1H3;NRARP;OAS1;OAS3;PADI2;PARP14;PCDH17;PDE4D;PLAUR;PRKACB;PRKCQ;PTPRJ;PTTG1IP;RGS14;RGS16;RGS20;SAMHD1;SEMA6A;SH3RF2;SIRPA;SLC25A4;SMURF2;SOCS2;SPRY4;SQSTM1;STAT1;STAT2;STMN3;SULF1;SYTL4;TBX18;THY1;UNC5B;USP18;VEPH1;WTIP;YAP1
GO:0048846	axon extension involved in axon guidance	http://amigo.geneontology.org/amigo/term/GO:0048846	34	10	1.7943322586119124	5.573103839606582	6.4519105350735654e-06	0.0013715403500611646	214;1826;7869;9037;10371;10500;10501;10505;57556;223117	ALCAM;DSCAM;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C
GO:1902284	neuron projection extension involved in neuron projection guidance	http://amigo.geneontology.org/amigo/term/GO:1902284	34	10	1.7943322586119124	5.573103839606582	6.4519105350735654e-06	0.0013715403500611646	214;1826;7869;9037;10371;10500;10501;10505;57556;223117	ALCAM;DSCAM;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C
GO:0031347	regulation of defense response	http://amigo.geneontology.org/amigo/term/GO:0031347	522	52	27.5482776175123	1.8875953234529574	6.693103128085633e-6	0.0013863304376583526	101;177;604;948;2069;2150;2167;2634;3106;3134;3371;3428;3430;3569;4318;4814;4907;4938;4940;5359;5467;5734;5896;6352;6772;6773;7784;7941;8638;8878;9636;10062;10162;10346;10475;10906;11274;22978;25939;29800;51296;51435;54625;55601;57169;64135;81622;83666;91543;140609;140885;153090	ADAM8;AGER;BCL6;CCL5;CD36;DAB2IP;DDX60;EREG;F2RL1;FABP4;GBP2;HLA-B;HLA-F;IFI16;IFI35;IFIH1;IL6;ISG15;LPCAT3;MMP9;NEK7;NINJ1;NR1H3;NT5C2;NT5E;OAS1;OAS3;OASL;PARP14;PARP9;PLA2G7;PLSCR1;PPARD;PTGER4;RAG1;RSAD2;SAMHD1;SCARA3;SIRPA;SLC15A3;SQSTM1;STAT1;STAT2;TNC;TRAFD1;TRIM22;TRIM38;UNC93B1;USP18;ZDHHC1;ZNFX1;ZP3
GO:0071310	cellular response to organic substance	http://amigo.geneontology.org/amigo/term/GO:0071310	1431	112	75.52027829628372	1.4830453823355603	8.252166489166881e-6	0.0016665250224872515	154;177;427;445;578;948;949;960;1288;1290;1388;1645;1646;1649;1958;2069;2150;2167;2309;2633;2634;2635;2729;2731;2775;2822;2888;2906;2934;3164;3371;3428;3429;3434;3485;3488;3569;3624;4171;4189;4257;4318;4599;4734;4801;4804;4938;4939;4940;5021;5467;5588;5641;5734;5795;6048;6263;6352;6505;6546;6608;6772;6773;6932;7052;7849;8322;8440;8463;8638;8644;8718;8835;8904;8938;9466;9636;9709;9734;10062;10413;10424;10518;10551;10603;11031;11151;11153;11240;11274;23328;23529;25939;27063;54625;54756;55625;57088;57539;64135;64900;80339;81704;81848;83666;90993;115361;129607;132864;140885;153090;340706	ADRB2;AGER;AGR2;AKR1C1;AKR1C2;AKR1C3;ANKRD1;ASAH1;ASS1;ATF6B;BAIAP3;BAK1;CCL5;CD36;CD44;CIB2;CLCF1;CMPK2;COL4A6;COL5A2;CORO1A;CPEB2;CPNE1;CREB3L1;DAB2IP;DDIT3;DNAJB9;DOCK8;EGR1;EREG;F2RL1;FABP4;FICD;FOXO3;FZD4;GBP1;GBP2;GBP3;GBP4;GCLC;GLDC;GNAO1;GPLD1;GRB14;GRIN2D;GSN;HDAC9;HERPUD1;IFI16;IFI27;IFIH1;IFIT1;IGFBP2;IGFBP5;IL17RD;IL27RA;IL6;INHBA;ISG15;LGMN;LPIN3;MCM2;MGST1;MMP9;MX1;NCK2;NEDD4;NFYB;NGFR;NR1H3;NR4A1;OAS1;OAS2;OAS3;OASL;OXTR;PADI2;PARP14;PARP9;PAX8;PGRMC2;PLSCR4;PNPLA3;PPARD;PRKCQ;PTGER4;PTPRJ;RAB31;RNF5;RYR3;SAMHD1;SASH1;SCARB1;SH2B2;SIRPA;SLC1A1;SLC8A1;SMO;SOCS2;SPRY4;STAT1;STAT2;TCF7;TEAD2;TGM2;TNC;TNFRSF25;USP18;VWA2;WDR35;YAP1;ZDHHC7
GO:0019079	viral genome replication	http://amigo.geneontology.org/amigo/term/GO:0019079	105	18	5.5413202104191415	3.248323380799265	8.489866395636496e-6	0.0016727107498524785	2040;3428;3429;3434;4599;4938;4939;4940;5359;6352;7913;8638;9636;10475;24138;57169;64135;91543	CCL5;DEK;IFI16;IFI27;IFIH1;IFIT1;IFIT5;ISG15;MX1;OAS1;OAS2;OAS3;OASL;PLSCR1;RSAD2;STOM;TRIM38;ZNFX1
GO:0050792	regulation of viral process	http://amigo.geneontology.org/amigo/term/GO:0050792	127	20	6.702358730697438	2.9840241030964374	1.0266998001042648e-5	0.0019746859488672026	2040;2934;3428;3434;4061;4599;4938;4939;4940;5359;6352;6772;8638;9636;10346;10475;24138;57169;64135;91543	CCL5;GSN;IFI16;IFIH1;IFIT1;IFIT5;ISG15;LY6E;MX1;OAS1;OAS2;OAS3;OASL;PLSCR1;RSAD2;STAT1;STOM;TRIM22;TRIM38;ZNFX1
GO:0051240	positive regulation of multicellular organismal process	http://amigo.geneontology.org/amigo/term/GO:0051240	1128	92	59.529611403359915	1.5454493626143075	1.2447635960342052e-5	0.0023355324852868463	101;147;154;177;604;745;817;948;1382;1649;1734;1826;1958;2069;2150;2167;2309;2737;2822;3134;3398;3428;3485;3569;3624;3635;3696;4036;4060;4804;4814;4938;4939;4940;5021;5144;5328;5452;5588;5734;5795;5896;6352;6505;6546;6608;6665;6772;7052;7070;7476;7784;7849;8322;8440;8710;9001;9037;9241;9334;9466;9636;10162;10326;10413;10538;10564;10636;10855;11151;22891;23129;23149;23213;23308;23328;23529;26011;51129;51316;55811;57493;64135;64750;79987;81622;81704;84632;91543;140885;158038;541468	ADAM8;ADCY10;ADRA1B;ADRB2;AFAP1L2;AGER;ANGPTL4;ARFGEF2;B4GALT5;BATF;BCL6;CAMK2D;CCL5;CD36;CLCF1;CORO1A;CRABP2;DDIT3;DIO2;DOCK8;DSCAM;EGR1;EREG;F2RL1;FABP4;FCHO1;FOXO3;FZD4;GLI3;GPLD1;HAP1;HEG1;HLA-F;HPSE;ICOSLG;ID2;IFI16;IFIH1;IGFBP2;IL27RA;IL6;INHBA;INPP5D;ISG15;ITGB8;LINGO2;LPCAT3;LRP2;LUM;LURAP1;MYRF;NCK2;NGFR;NINJ1;NOG;OAS1;OAS2;OAS3;OXTR;PAX8;PDE4D;PLAC8;PLAU;PLXND1;POU2F2;PRKCQ;PTGER4;PTPRJ;RAG1;RGS14;RSAD2;SASH1;SEMA5A;SERPINB7;SIRPA;SIRPB1;SLC1A1;SLC8A1;SMO;SMURF2;SOX15;STAT1;SULF1;SVEP1;TENM4;TGM2;THY1;UNC93B1;WNT7A;YAP1;ZNF365;ZP3
GO:1903900	regulation of viral life cycle	http://amigo.geneontology.org/amigo/term/GO:1903900	108	18	5.699643645002546	3.158092175777063	1.2721395067172721e-5	0.0023355324852868463	2934;3428;3434;4061;4599;4938;4939;4940;5359;6352;8638;9636;10346;10475;24138;57169;64135;91543	CCL5;GSN;IFI16;IFIH1;IFIT1;IFIT5;ISG15;LY6E;MX1;OAS1;OAS2;OAS3;OASL;PLSCR1;RSAD2;TRIM22;TRIM38;ZNFX1
GO:0001817	regulation of cytokine production	http://amigo.geneontology.org/amigo/term/GO:0001817	507	50	26.756660444595283	1.8686935951343568	1.3328737316457348e-5	0.0023926564453853882	101;177;604;948;1649;1903;1958;2069;2150;2633;3106;3134;3428;3569;3624;3635;3696;4060;4938;4939;4940;5144;5452;5588;5678;5734;5795;6772;7784;8710;9466;9636;9734;10461;10475;10538;10564;10642;10643;10855;23213;23308;54739;57493;64135;81622;84632;91543;140885;541468	ADAM8;AFAP1L2;AGER;ARFGEF2;BATF;BCL6;CD36;DDIT3;EGR1;EREG;F2RL1;GBP1;HDAC9;HEG1;HLA-B;HLA-F;HPSE;ICOSLG;IFI16;IFIH1;IGF2BP1;IGF2BP3;IL27RA;IL6;INHBA;INPP5D;ISG15;ITGB8;LUM;LURAP1;MERTK;OAS1;OAS2;OAS3;PDE4D;POU2F2;PRKCQ;PSG9;PTGER4;PTPRJ;RSAD2;S1PR3;SERPINB7;SIRPA;STAT1;SULF1;TRIM38;UNC93B1;XAF1;ZP3
GO:0048841	regulation of axon extension involved in axon guidance	http://amigo.geneontology.org/amigo/term/GO:0048841	30	9	1.5832343458340403	5.684565916398714	1.5771246242547256e-5	0.002769567981462972	1826;7869;9037;10371;10500;10501;10505;57556;223117	DSCAM;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C
GO:0009617	response to bacterium	http://amigo.geneontology.org/amigo/term/GO:0009617	388	41	20.47649753945359	2.0022955547452512	1.6396067630413402e-5	0.0028180305174144568	445;948;949;1130;1571;1675;1734;2150;2167;2633;2634;2635;3106;3164;3248;3569;4016;4318;4938;4939;4940;5734;6048;9466;9636;10062;11274;23328;27063;51316;55008;57088;57169;63826;84419;115361;129607;132299;140885;153090;161145	ANKRD1;ASS1;C15orf48;CD36;CFD;CMPK2;CYP2E1;DAB2IP;DIO2;F2RL1;FABP4;GBP1;GBP2;GBP3;GBP4;HERC6;HLA-B;HPGD;IL27RA;IL6;ISG15;LOXL1;LYST;MMP9;NR1H3;NR4A1;OAS1;OAS2;OAS3;OCIAD2;PLAC8;PLSCR4;PTGER4;RNF5;SASH1;SCARB1;SIRPA;SRR;TMEM229B;USP18;ZNFX1
GO:0001816	cytokine production	http://amigo.geneontology.org/amigo/term/GO:0001816	512	50	27.02053283556762	1.850444634244373	1.7381353015914378e-5	0.002925136867969924	101;177;604;948;1649;1903;1958;2069;2150;2633;3106;3134;3428;3569;3624;3635;3696;4060;4938;4939;4940;5144;5452;5588;5678;5734;5795;6772;7784;8710;9466;9636;9734;10461;10475;10538;10564;10642;10643;10855;23213;23308;54739;57493;64135;81622;84632;91543;140885;541468	ADAM8;AFAP1L2;AGER;ARFGEF2;BATF;BCL6;CD36;DDIT3;EGR1;EREG;F2RL1;GBP1;HDAC9;HEG1;HLA-B;HLA-F;HPSE;ICOSLG;IFI16;IFIH1;IGF2BP1;IGF2BP3;IL27RA;IL6;INHBA;INPP5D;ISG15;ITGB8;LUM;LURAP1;MERTK;OAS1;OAS2;OAS3;PDE4D;POU2F2;PRKCQ;PSG9;PTGER4;PTPRJ;RSAD2;S1PR3;SERPINB7;SIRPA;STAT1;SULF1;TRIM38;UNC93B1;XAF1;ZP3
GO:0044057	regulation of system process	http://amigo.geneontology.org/amigo/term/GO:0044057	324	36	17.098930935007637	2.1053947838513754	1.833666000721095e-5	0.003022929378331634	147;154;177;745;817;844;1573;1742;1890;2150;2309;2539;2906;3164;3488;3624;3752;5021;5144;6505;6508;6546;6640;7476;9096;9732;10052;10062;10162;10398;23171;26011;30845;55811;65267;79987	ADCY10;ADRA1B;ADRB2;AGER;CAMK2D;CASQ1;CYP2J2;DLG4;DOCK4;EHD3;F2RL1;FOXO3;G6PD;GJC1;GPD1L;GRIN2D;IGFBP5;INHBA;KCND3;LPCAT3;MYL9;MYRF;NR1H3;NR4A1;OXTR;PDE4D;SLC1A1;SLC4A3;SLC8A1;SNTA1;SVEP1;TBX18;TENM4;TYMP;WNK3;WNT7A
GO:0048514	blood vessel morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0048514	473	47	24.96232818598337	1.8828371957064098	2.0055916867325826e-5	0.0032402339290851607	101;578;1890;2004;2028;2069;2822;3164;3248;3569;3696;4036;4804;4814;5795;5797;6303;6505;6608;6772;7070;7476;8322;8463;9037;9241;9394;9734;10052;10413;10855;23129;23213;23328;23462;51129;57493;57556;58504;60681;90993;113026;153090;154810;219699;284217;441478	ADAM8;AMOTL1;ANGPTL4;ARHGAP22;BAK1;CREB3L1;DAB2IP;ELK3;ENPEP;EREG;FKBP10;FZD4;GJC1;GPLD1;HDAC9;HEG1;HEY1;HPGD;HPSE;HS6ST1;IL6;ITGB8;LAMA1;LRP2;NGFR;NINJ1;NOG;NR4A1;NRARP;PLCD3;PLXND1;PTPRJ;PTPRM;SASH1;SAT1;SEMA5A;SEMA6A;SLC1A1;SMO;STAT1;SULF1;TEAD2;THY1;TYMP;UNC5B;WNT7A;YAP1
GO:0048584	positive regulation of response to stimulus	http://amigo.geneontology.org/amigo/term/GO:0048584	1623	122	85.65297810962159	1.4243521088532412	2.0939934531832843e-5	0.0033167213950616808	101;147;154;177;578;715;716;948;960;966;1646;1649;1675;1742;1826;2069;2150;2167;2261;2264;2309;2633;2634;2822;2906;2977;3092;3106;3107;3134;3428;3430;3486;3487;3488;3569;3624;3635;3689;4128;4216;4233;4255;4318;4734;4804;4814;4938;4940;5144;5328;5329;5359;5467;5588;5641;5734;5795;6352;6608;7052;7070;7462;7476;7784;7941;8440;8607;8638;8644;8878;8904;8936;9001;9037;9048;9466;9473;9479;9647;9709;10062;10346;10371;10413;10475;10551;10603;10855;23149;23213;23308;23328;23529;24138;26038;27063;29767;51296;51435;54625;55601;55811;57169;57449;64135;64750;79659;79987;81622;83666;84632;91543;132299;140609;153090;153769;158747;219699;284217;441478;541468	ADAM8;ADCY10;ADRA1B;ADRB2;AFAP1L2;AGER;AGR2;AKR1C2;AKR1C3;ANKRD1;ARTN;BAK1;C1R;C1S;CCL5;CD36;CD44;CD59;CFD;CHD5;CLCF1;CPNE1;DAB2IP;DDIT3;DDX60;DLG4;DSCAM;DYNC2H1;EREG;F2RL1;FABP4;FCHO1;FGFR3;FGFR4;FOXO3;GBP1;GBP2;GPLD1;GRIN2D;GUCY1A2;HAP1;HERPUD1;HIP1;HLA-B;HLA-C;HLA-F;HPSE;ICOSLG;IFI16;IFI35;IFIH1;IFIT5;IGFBP3;IGFBP4;IGFBP5;IL27RA;IL6;INHBA;INPP5D;ITGB2;LAMA1;LAT2;LGMN;LURAP1;MAOA;MAP3K4;MAPK8IP1;MET;MGMT;MMP9;MOSPD2;NCK2;NEDD4;NEK7;NGFR;NINJ1;NR1H3;NRARP;OAS1;OAS3;OASL;OCIAD2;PARP14;PARP9;PDE4D;PLA2G7;PLAU;PLAUR;PLEKHG5;PLSCR1;PPARD;PPM1F;PRKCQ;PTGER4;PTPRJ;RSAD2;RUVBL1;SASH1;SCARA3;SEMA3A;SEMA5A;SH2B2;SH3RF2;SLC15A3;SMO;SMURF2;SQSTM1;SULF1;SVEP1;TGM2;THEMIS2;THY1;TMOD2;TRIM22;TRIM38;UNC5B;UNC93B1;WASF1;WNT7A;YAP1;ZNFX1;ZP3
GO:0002831	regulation of response to biotic stimulus	http://amigo.geneontology.org/amigo/term/GO:0002831	367	39	19.36823349736976	2.0136064554000894	2.3203438149289285e-5	0.0036045648724992085	101;948;2069;2150;2634;3106;3134;3428;3430;4814;4938;4940;5359;6352;6772;6773;8638;8878;9636;10062;10346;10475;10906;11274;22978;23328;25939;29800;51296;51435;54625;55601;57169;64135;81622;83666;91543;140609;153090	ADAM8;CCL5;CD36;DAB2IP;DDX60;EREG;F2RL1;GBP2;HLA-B;HLA-F;IFI16;IFI35;IFIH1;ISG15;NEK7;NINJ1;NR1H3;NT5C2;OAS1;OAS3;OASL;PARP14;PARP9;PLSCR1;RSAD2;SAMHD1;SASH1;SCARA3;SLC15A3;SQSTM1;STAT1;STAT2;TRAFD1;TRIM22;TRIM38;UNC93B1;USP18;ZDHHC1;ZNFX1
GO:0065008	regulation of biological quality	http://amigo.geneontology.org/amigo/term/GO:0065008	1960	142	103.4379772611573	1.3728033335520704	2.517626621664469e-5	0.003780846329442067	24;147;154;177;231;291;444;480;578;817;948;966;1006;1382;1645;1646;1734;1742;1797;1826;1869;1903;1955;1958;2028;2150;2273;2537;2729;2745;2822;2906;2934;3092;3398;3434;3569;3624;3689;3746;3752;4734;4939;5021;5144;5190;5265;5328;5329;5359;5567;5588;5641;5734;5795;5865;5881;6048;6352;6505;6508;6546;6549;6608;6640;6772;7087;7476;7849;7869;7941;8322;8425;8440;8607;8613;8644;8835;8878;8938;9037;9066;9096;9168;9241;9334;9497;9732;9758;9873;10052;10062;10170;10202;10371;10398;10461;10500;10501;10505;10518;10551;10636;10642;10643;10855;11151;23108;23129;23171;23416;23530;27122;29116;29767;30845;50617;50853;51466;55811;57088;57104;57493;57556;57580;58504;63982;64747;64798;64857;65267;79987;84446;94121;114793;126129;152926;153090;158038;160851;223117;727910	ABCA4;ADCY10;ADRA1B;ADRB2;AGER;AGR2;AKR1B1;AKR1C1;AKR1C2;AKR1C3;ANO3;ARHGAP22;ASPH;ATP1A4;ATP6V0A4;B4GALT5;BAIAP3;BAK1;BRSK1;CAMK2D;CCL5;CD36;CD59;CDH8;CIB2;CORO1A;CPT1C;CRABP2;DAB2IP;DEPTOR;DGKH;DHRS2;DHRS9;DIO2;DKK3;DLG4;DOCK4;DSCAM;DXO;E2F1;EGR1;EHD3;ENPEP;EVL;F2RL1;FCHSD2;FHL1;FMNL2;FRMPD4;FZD4;GCLC;GJC1;GLRX;GPD1L;GPLD1;GRIN2D;GSN;HEG1;HIP1;HPSE;ICAM5;ID2;IFI6;IFIT1;IGF2BP1;IGF2BP3;IL6;INHBA;ITGB2;KCNC1;KCND3;KCNH3;LGMN;LINGO2;LTBP4;MEGF9;MERTK;MFSD1;MYL9;MYLIP;NCK2;NEDD4;NNT;NOG;NR1H3;OAS2;OXTR;PAX8;PDE4D;PEX6;PLA2G7;PLAU;PLAUR;PLEKHG2;PLPP3;PLSCR1;PLSCR4;PLXND1;PNPLA2;PPM1K;PREX1;PRKACB;PRKCQ;PTGER4;PTPRJ;RAB3B;RAC3;RAP1GAP2;RGS14;RNF5;RUVBL1;S1PR3;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C;SERPINA1;SLC1A1;SLC25A4;SLC4A3;SLC4A7;SLC8A1;SLC9A2;SMO;SNTA1;SOCS2;SQSTM1;STAT1;SVEP1;SYT7;SYTL4;TBX18;TLCD2;TMOD2;TMSB10;VILL;WNK3;WNT7A
GO:0006909	phagocytosis	http://amigo.geneontology.org/amigo/term/GO:0006909	157	22	8.285593076531478	2.6552112560673398	2.5274288411719687e-5	0.003780846329442067	948;949;1130;2150;2934;3689;4233;5175;5359;5795;5881;7052;7087;8291;9066;10062;10326;10461;11031;11151;55207;140885	ARL8B;CD36;CORO1A;DYSF;F2RL1;GSN;ICAM5;ITGB2;LYST;MERTK;MET;NR1H3;PECAM1;PLSCR1;PTPRJ;RAB31;RAC3;SCARB1;SIRPA;SIRPB1;SYT7;TGM2
GO:0034097	response to cytokine	http://amigo.geneontology.org/amigo/term/GO:0034097	664	60	35.04225352112676	1.712218649517685	2.690829060985876e-5	0.0039520940281170735	427;445;960;1958;2069;2150;2167;2309;2633;2634;2635;2729;2731;2934;3428;3429;3434;3569;3624;4171;4599;4600;4801;4938;4939;4940;5021;5359;5795;6352;6505;6772;6773;6932;8322;8638;8718;8904;9466;9636;10062;10413;10603;11151;11240;11274;23529;25939;27063;54625;54739;54756;57539;64135;81704;81848;83666;115361;140885;153090	ANKRD1;ASAH1;ASS1;CCL5;CD44;CLCF1;CORO1A;CPNE1;DAB2IP;DOCK8;EGR1;EREG;F2RL1;FABP4;FOXO3;FZD4;GBP1;GBP2;GBP3;GBP4;GCLC;GLDC;GSN;IFI16;IFI27;IFIH1;IFIT1;IL17RD;IL27RA;IL6;INHBA;ISG15;MCM2;MX1;MX2;NFYB;NR1H3;OAS1;OAS2;OAS3;OASL;OXTR;PADI2;PARP14;PARP9;PLSCR1;PTPRJ;SAMHD1;SH2B2;SIRPA;SLC1A1;SPRY4;STAT1;STAT2;TCF7;TNFRSF25;USP18;WDR35;XAF1;YAP1
GO:0048843	negative regulation of axon extension involved in axon guidance	http://amigo.geneontology.org/amigo/term/GO:0048843	25	8	1.3193619548617004	6.063536977491961	2.7935008336596908e-5	0.004029624952554104	7869;9037;10371;10500;10501;10505;57556;223117	SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C
GO:0071345	cellular response to cytokine stimulus	http://amigo.geneontology.org/amigo/term/GO:0071345	594	55	31.348040047514	1.7544956532094795	3.0151464755175788e-5	0.004262181212368281	427;445;960;1958;2069;2150;2167;2309;2633;2634;2635;2731;2934;3428;3429;3434;3569;3624;4171;4599;4801;4938;4939;4940;5795;6352;6505;6772;6773;6932;8322;8638;8718;8904;9466;9636;10062;10413;10603;11151;11240;11274;23529;25939;27063;54625;54756;57539;64135;81704;81848;83666;115361;140885;153090	ANKRD1;ASAH1;ASS1;CCL5;CD44;CLCF1;CORO1A;CPNE1;DAB2IP;DOCK8;EGR1;EREG;F2RL1;FABP4;FOXO3;FZD4;GBP1;GBP2;GBP3;GBP4;GLDC;GSN;IFI16;IFI27;IFIH1;IFIT1;IL17RD;IL27RA;IL6;INHBA;ISG15;MCM2;MX1;NFYB;NR1H3;OAS1;OAS2;OAS3;OASL;PADI2;PARP14;PARP9;PTPRJ;SAMHD1;SH2B2;SIRPA;SLC1A1;SPRY4;STAT1;STAT2;TCF7;TNFRSF25;USP18;WDR35;YAP1
