NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_LYSINE_DEGRADATION	KEGG_LYSINE_DEGRADATION	Details ...	42	0.2562126	1.9313319	0.005952381	0.05801105	0.501	12847	tags=79%, list=53%, signal=167%	
KEGG_GLUTATHIONE_METABOLISM	KEGG_GLUTATHIONE_METABOLISM	Details ...	40	0.25182617	1.8841187	0.016129032	0.06923046	0.587	7238	tags=55%, list=30%, signal=78%	
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	KEGG_DRUG_METABOLISM_OTHER_ENZYMES	Details ...	28	0.29445708	1.8383005	0.016771488	0.08335755	0.679	7588	tags=61%, list=31%, signal=88%	
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	Details ...	62	0.19951789	1.8260485	0.014613778	0.083639465	0.701	4168	tags=37%, list=17%, signal=45%	
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	Details ...	41	0.23658727	1.779296	0.017509727	0.09899639	0.782	1960	tags=32%, list=8%, signal=34%	
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	Details ...	80	0.16979805	1.7732906	0.01443299	0.09658428	0.792	1957	tags=25%, list=8%, signal=27%	
KEGG_TYPE_I_DIABETES_MELLITUS	KEGG_TYPE_I_DIABETES_MELLITUS	Details ...	25	0.28628927	1.7256702	0.02970297	0.12089066	0.872	6642	tags=56%, list=27%, signal=77%	
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS		22	0.3030716	1.7080296	0.018367346	0.12640974	0.887	10290	tags=73%, list=42%, signal=126%	
KEGG_BUTANOATE_METABOLISM	KEGG_BUTANOATE_METABOLISM		28	0.26837632	1.703642	0.027196653	0.12324407	0.891	5622	tags=50%, list=23%, signal=65%	
KEGG_JAK_STAT_SIGNALING_PATHWAY	KEGG_JAK_STAT_SIGNALING_PATHWAY		104	0.14120835	1.7034316	0.034	0.118110605	0.891	2185	tags=23%, list=9%, signal=25%	
